,chemicalFormula,names,preparation,Chemical Family,Crystallinity,Fracture Toughness,flatFormula,composition,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO,band center,Miedema_deltaH_inter,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,transition metal fraction,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,Yang omega,Yang delta,cohesive energy,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010
156,TiB2.xZrO2,['Titanium diboride'],[{'name': 'Hot Isostatic Pressing'}],Ti-B,Polycrystalline,3.7,Ti1.0B2.0Zr0.1O0.2,B2 Zr0.1 Ti1 O0.2,5.0,40.0,35.0,11.393939393939394,8.161616161616163,5.0,43.0,87.0,44.0,63.27272727272728,13.454545454545453,72.0,10.811,91.224,80.41300000000001,24.79129696969697,18.01149898989899,10.811,54.8,2348.0,2293.2,2079.018181818182,329.0071625344353,2348.0,4.0,16.0,12.0,10.181818181818183,4.121212121212121,13.0,2.0,5.0,3.0,2.6969696969696972,0.9292929292929294,2.0,66.0,175.0,109.0,108.6969696969697,35.111111111111114,84.0,1.33,3.44,2.11,1.951818181818182,0.2872727272727273,2.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,0.8484848484848485,0.5656565656565657,1.0,0.0,2.0,2.0,0.6666666666666667,0.8888888888888891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.515151515151515,0.6244260789715336,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.151515151515152,2.24058769513315,5.0,0.0,8.0,8.0,2.666666666666667,3.5555555555555562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.818181818181818,1.4545454545454548,5.0,7.1725,23.195,16.0225,10.659242424242425,4.414747474747475,7.1725,0.0,1.524,1.524,0.9236363636363637,0.7277134986225895,1.524,0.0,2.25333333333e-05,2.25333333333e-05,6.828282828272728e-06,9.518212427289258e-06,0.0,12.0,194.0,182.0,166.0,18.666666666666668,166.0,s,Ti,-0.167106,s,Ti,-0.167106,0.0,-1.9087580484180278,,4,0.6809759107346738,0.6305384707073166,0.6098032247765739,0.6067347677916199,0.6061197656795034,0.303030303030303,2.0,0.8484848484848485,0.6666666666666667,0.0,0.5689655172413793,0.2413793103448276,0.18965517241379312,0.0,,0.2653967707780843,,0.023079546020867543,0.03379348766360751,0.05037695466220065,0.05281567382884348,0.059125361714736126
157,TiC,['Titanium carbide'],[{'name': 'Floating zone'}],Ti-C,Single Crystal,1.52,Ti1.0C1.0,C1 Ti1,6.0,22.0,16.0,14.0,8.0,6.0,43.0,77.0,34.0,60.0,17.0,43.0,12.0107,47.867,35.8563,29.93885,17.92815,12.0107,1941.0,3823.0,1882.0,2882.0,941.0,1941.0,4.0,14.0,10.0,9.0,5.0,4.0,2.0,4.0,2.0,3.0,1.0,2.0,76.0,160.0,84.0,118.0,42.0,76.0,1.54,2.55,1.0099999999999998,2.045,0.5049999999999999,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.0,2.0,4.0,5.64,16.69,11.05,11.165000000000001,5.525,5.64,0.0,4.496,4.496,2.248,2.248,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.126666666665e-05,1.126666666665e-05,0.0,194.0,194.0,0.0,194.0,0.0,194.0,p,C,-0.199186,d,Ti,-0.17001,0.029176000000000007,-1.981665965797465,-0.8020866136234341,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,0.5,2.0,1.0,1.0,0.0,0.5,0.25,0.25,0.0,0.1523712252270042,0.2968036529680365,,-0.010338784113773647,0.010338784113773647,0.07071067811865557,0.15825723197984662,0.21066272156388846
158,TiN,['Titanium nitride'],[{'name': 'Hot Pressing'}],Ti-N,Polycrystalline,3.4,Ti1.0N1.0,N1 Ti1,7.0,22.0,15.0,14.5,7.5,7.0,43.0,82.0,39.0,62.5,19.5,43.0,14.0067,47.867,33.860299999999995,30.93685,16.930149999999998,14.0067,63.05,1941.0,1877.95,1002.025,938.975,63.05,4.0,15.0,11.0,9.5,5.5,4.0,2.0,4.0,2.0,3.0,1.0,2.0,71.0,160.0,89.0,115.5,44.5,71.0,1.54,3.04,1.5,2.29,0.75,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.5,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.5,2.5,3.0,14.76875,16.69,1.9212500000000006,15.729375000000001,0.9606250000000003,14.76875,0.0,6.437,6.437,3.2185,3.2185,0.0,0.0,2.25333333333e-05,2.25333333333e-05,1.126666666665e-05,1.126666666665e-05,0.0,194.0,194.0,0.0,194.0,0.0,194.0,d,Ti,-0.17001,d,Ti,-0.17001,0.0,-2.1637005338077633,-1.3478793200871637,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,0.5,2.0,1.5,1.0,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.0,0.030392080953343236,0.32710280373831774,,-0.021525295187793503,0.033485788145539985,0.07856742013183879,0.11223917161691233,0.161251755333262
159,TiO2,['Titania'],[{'name': 'Hot Isostatic Pressing'}],Ti-O,Polycrystalline,2.8,Ti1.0O2.0,Ti1 O2,8.0,22.0,14.0,12.666666666666666,6.222222222222221,8.0,43.0,87.0,44.0,72.33333333333333,19.555555555555557,87.0,15.9994,47.867,31.867599999999996,26.62193333333333,14.163377777777777,15.9994,54.8,1941.0,1886.2,683.5333333333333,838.3111111111111,54.8,4.0,16.0,12.0,12.0,5.333333333333333,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,160.0,94.0,97.33333333333333,41.77777777777778,66.0,1.54,3.44,1.9,2.8066666666666666,0.8444444444444444,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.0,2.6666666666666665,2.0,9.105,16.69,7.585000000000001,11.633333333333335,3.371111111111112,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,7.5111111111e-06,1.00148148148e-05,0.0,12.0,194.0,182.0,72.66666666666667,80.8888888888889,12.0,p,O,-0.338381,d,Ti,-0.17001,0.168371,-2.631555509236863,,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,0.3333333333333333,2.0,2.6666666666666665,0.6666666666666666,0.0,0.375,0.5,0.125,0.0,,0.40855058468556077,,-0.0044936707746479065,0.006738254107981234,0.0,0.04304128233309432,0.09765783923468056
160,TiOx,['Titania'],[{'name': 'Hot Pressing'}],Ti-O,Polycrystalline,6.08,Ti1.0O0.1,Ti1 O0.1,8.0,22.0,14.0,20.727272727272727,2.31404958677686,22.0,43.0,87.0,44.0,47.0,7.2727272727272725,43.0,15.9994,47.867,31.867599999999996,44.969945454545446,5.267371900826451,47.867,54.8,1941.0,1886.2,1769.5272727272727,311.7685950413223,1941.0,4.0,16.0,12.0,5.09090909090909,1.9834710743801642,4.0,2.0,4.0,2.0,3.818181818181818,0.3305785123966944,4.0,66.0,160.0,94.0,151.45454545454544,15.537190082644642,160.0,1.54,3.44,1.9,1.7127272727272727,0.3140495867768594,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,0.36363636363636365,0.6611570247933884,0.0,0.0,2.0,2.0,1.8181818181818181,0.3305785123966942,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.181818181818181,0.33057851239669334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.18181818181818182,0.3305785123966942,0.0,0.0,8.0,8.0,7.2727272727272725,1.322314049586777,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,7.454545454545453,0.9917355371900837,8.0,9.105,16.69,7.585000000000001,16.000454545454545,1.2537190082644643,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,2.048484848481818e-05,3.724517906330579e-06,2.25333333333e-05,12.0,194.0,182.0,177.45454545454544,30.082644628099185,194.0,d,Ti,-0.17001,d,Ti,-0.17001,0.0,-1.656728803343617,,2,0.9136250564655354,0.9093938384399177,0.9090927272654545,0.9090909220779215,0.9090909091,0.9090909090909091,2.0,0.36363636363636365,1.8181818181818181,0.0,0.4782608695652175,0.08695652173913046,0.4347826086956523,0.0,,0.16621135949672072,,-0.0038665103378536796,0.012901872926609128,0.03428396514843642,0.17124126342371096,0.31856618527625874
161,WC.xAl2O3.yCo,['Tungsten carbide composite'],[{'name': 'Hot Pressing'}],W-C:Al,Polycrystalline,9.0,W1.0C1.0Al0.2O0.3Co0.1,Al0.2 Co0.1 C1 W1 O0.3,6.0,74.0,68.0,33.73076923076923,30.97633136094674,6.0,51.0,87.0,36.0,67.11538461538461,13.097633136094673,51.0,12.0107,183.84,171.8293,81.51544123846155,78.71119904733729,12.0107,54.8,3823.0,3768.2,3037.666923076923,1109.743195266272,3695.0,6.0,16.0,10.0,10.884615384615385,3.9023668639053257,6.0,2.0,6.0,4.0,3.692307692307692,1.798816568047337,2.0,66.0,162.0,96.0,113.3076923076923,39.61538461538461,76.0,1.61,3.44,1.8299999999999998,2.4815384615384612,0.27384615384615385,2.36,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,1.3076923076923077,1.1538461538461537,0.0,0.0,7.0,7.0,1.8076923076923077,2.0857988165680474,0.0,0.0,14.0,14.0,5.384615384615384,6.627218934911242,0.0,3.0,20.0,17.0,10.5,7.3076923076923075,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.1538461538461537,1.8579881656804735,0.0,0.0,6.0,6.0,2.423076923076923,2.79585798816568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.576923076923077,1.1597633136094674,4.0,5.64,16.48,10.84,11.054615384615385,4.677278106508876,5.64,0.0,4.496,4.496,1.7292307692307693,2.1282840236686393,0.0,0.0,1.5484712,1.5484712,0.059556584615384614,0.11453189349112425,0.0,12.0,229.0,217.0,188.84615384615384,40.81065088757396,194.0,p,C,-0.199186,p,C,-0.199186,0.0,-2.4442977402950756,,5,0.5626438014741458,0.4874752566292383,0.4419289311081876,0.42465683752404587,0.4122206863324819,0.4230769230769231,2.0,1.3076923076923077,1.8076923076923077,5.384615384615384,0.19047619047619047,0.12454212454212454,0.17216117216117216,0.5128205128205128,,0.2957456608225256,,0.0058736302445707225,0.022472078864781423,0.039598577465334656,0.04594015654425839,0.048432801566940485
162,WC.xCo,['Tungsten carbide cermet'],nan,W-C:Co,Polycrystalline,9.4,W1.0C1.0Co0.1,C1 W1 Co0.1,6.0,74.0,68.0,39.38095238095238,32.97052154195011,6.0,51.0,77.0,26.0,63.714285714285715,12.653061224489795,51.0,12.0107,183.84,171.8293,96.0685807142857,83.59182789115646,12.0107,1768.0,3823.0,2055.0,3664.190476190476,180.58956916099774,3695.0,6.0,14.0,8.0,9.95238095238095,3.8548752834467117,6.0,2.0,6.0,4.0,4.0,1.9047619047619047,2.0,76.0,162.0,86.0,119.33333333333333,41.269841269841265,76.0,1.88,2.55,0.6699999999999999,2.4276190476190473,0.11655328798185936,2.36,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.9523809523809523,0.9977324263038547,0.0,0.0,7.0,7.0,2.238095238095238,2.131519274376417,0.0,0.0,14.0,14.0,6.666666666666666,6.984126984126983,0.0,4.0,20.0,16.0,11.857142857142856,7.755102040816325,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.9047619047619047,1.9954648526077094,0.0,0.0,6.0,6.0,3.0,2.857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.904761904761905,1.0430839002267573,4.0,5.64,16.05,10.41,10.816428571428572,4.984353741496599,5.64,0.0,4.496,4.496,2.140952380952381,2.242902494331066,0.0,0.0,1.5484712,1.5484712,0.07373672380952381,0.14045090249433106,0.0,194.0,229.0,35.0,210.66666666666666,17.46031746031746,194.0,p,C,-0.199186,p,C,-0.199186,0.0,-2.4222716265187185,0.6859857180102213,3,0.6751165180360869,0.6000623817849684,0.5469997636633774,0.5257569150286504,0.5103683154960247,0.5238095238095238,2.0,0.9523809523809523,2.238095238095238,6.666666666666666,0.16867469879518074,0.08032128514056225,0.1887550200803213,0.5622489959839357,0.44481897964837763,0.2674238550993516,,0.011823719528510489,0.012957110911730435,0.013722631612230675,0.03750407493408304,0.05127621755954115
163,Y0.48Si10.00Al2.30O1.17N15.29.xMoSi2,['Sialon (alpha)'],[{'name': 'Hot Pressing'}],Si(Al)-N(O):Y,Polycrystalline,3.2,Y0.0Si80.0Al0.0O0.0N105.0Mo0.1Si0.2,Si80.2 N105 Mo0.1,7.0,42.0,35.0,10.048569886670263,3.454936191045631,7.0,50.0,82.0,32.0,80.25148407987048,1.9815884685763583,82.0,14.0067,95.96,81.9533,20.144396114409066,6.95583477617865,14.0067,63.05,2896.0,2832.95,767.443335132218,798.2871040354331,63.05,6.0,15.0,9.0,14.56233135456017,0.4960087185232801,15.0,2.0,5.0,3.0,2.434430652995143,0.49233911024813837,2.0,71.0,154.0,83.0,88.35725849973016,19.670935158895492,71.0,1.9,3.04,1.1400000000000001,2.546119805720453,0.5597131181797346,3.04,1.0,2.0,1.0,1.9994603345925526,0.0010787483373908234,2.0,0.0,3.0,3.0,2.565569347004857,0.49233911024813837,3.0,0.0,5.0,5.0,0.002698327037236913,0.005393741686953872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,2.0,4.567728008634647,0.4914386000269687,5.0,0.0,1.0,1.0,0.0005396654074473826,0.0010787483373907744,0.0,0.0,4.0,4.0,3.431192660550458,0.49237289394336975,3.0,0.0,5.0,5.0,0.002698327037236913,0.005393741686953872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.434430652995143,0.49233911024813837,3.0,14.76875,20.44,5.671250000000001,17.223830275229357,2.7839914940810093,14.76875,0.0,6.437,6.437,3.9820809498111167,2.7821532678881025,6.437,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,208.3016729627631,16.20804814992039,194.0,p,N,-0.266297,p,N,-0.266297,0.0,-2.4799788593457857,2.993736052383974,3,0.7130336216140453,0.6407141122697373,0.5934525602951852,0.5781958247893952,0.570366655975031,0.0005396654074473826,1.9994603345925526,2.565569347004857,0.002698327037236913,0.0,0.4377362948960302,0.5616729678638941,0.0005907372400756144,0.0,0.05515484139322497,0.2131523868916219,,0.008605982924343877,0.01203411072488575,0.016083231930614606,0.03620331992910383,0.05458789075134905
164,Y2O3,['Yttria'],[{'name': 'Hot Isostatic Pressing'}],Y-O,Polycrystalline,2.0,Y2.0O3.0,Y2 O3,8.0,39.0,31.0,20.4,14.88,8.0,12.0,87.0,75.0,57.0,36.0,87.0,15.9994,88.90585,72.90645,45.16198,34.995096000000004,15.9994,54.8,1799.0,1744.2,752.48,837.216,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,190.0,124.0,115.6,59.52,66.0,1.22,3.44,2.2199999999999998,2.552,1.0655999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.8,3.3599999999999994,2.0,9.105,32.365,23.26,18.409,11.1648,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,p,O,-0.338381,s,Y,-0.150727,0.187654,-2.272369742351058,,2,0.7211102550927979,0.6542132620377179,0.6150303314869644,0.6048951994087753,0.6010324601930125,0.0,2.0,2.4,0.4,0.0,0.4166666666666667,0.5,0.08333333333333334,0.0,,0.5121660371273917,,-0.030150977479050267,0.04141533502094963,0.0,0.13117343187228722,0.23842700263845132
165,Y2O3.xSiC,['Yttria composite'],[{'name': 'Hot Pressing'}],Y-O:SiC,Polycrystalline,1.65,Y2.0O3.0Si0.1C0.1,Si0.1 Y2 C0.1 O3,6.0,39.0,33.0,20.0,14.615384615384615,8.0,12.0,87.0,75.0,57.78846153846153,35.22189349112426,87.0,12.0107,88.90585,76.89515,44.19606153846154,34.3921449704142,15.9994,54.8,3823.0,3768.2,829.4999999999999,893.8846153846154,54.8,3.0,16.0,13.0,10.923076923076922,6.094674556213017,16.0,2.0,5.0,3.0,3.173076923076923,1.4053254437869822,2.0,66.0,190.0,124.0,114.75,57.88461538461538,66.0,1.22,3.44,2.2199999999999998,2.539423076923077,1.039534023668639,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.384615384615384,1.8639053254437872,4.0,0.0,1.0,1.0,0.3846153846153846,0.4733727810650888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.769230769230768,1.4201183431952662,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3076923076923077,1.0059171597633134,2.0,0.0,9.0,9.0,3.4615384615384612,4.260355029585798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.769230769230769,3.2544378698224845,2.0,5.64,32.365,26.725,18.2025,10.980288461538462,9.105,0.0,4.496,4.496,0.10132692307692308,0.1948594674556213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,89.63461538461539,89.5784023668639,12.0,s,Y,-0.150727,s,Y,-0.150727,0.0,-2.2695878283055415,,4,0.6939084058718739,0.629063195197462,0.5913753273392884,0.5816299994386932,0.5779158271086662,0.0,2.0,2.384615384615384,0.3846153846153846,0.0,0.4193548387096775,0.5,0.08064516129032259,0.0,,0.5068312928473693,,-0.03574209075500784,0.03688150628755221,0.036390388223122655,0.04376716104293235,0.05883491487108915
166,Y3Al5O12,['Yttrium aluminum garnet (YAG)'],[{'name': 'Crystal Growth'}],Y-Al-O,Single Crystal,1.384,Y3.0Al5.0O12.0,Al5 Y3 O12,8.0,39.0,31.0,13.9,7.530000000000001,8.0,12.0,87.0,75.0,72.25,18.075,87.0,15.9994,88.90585,72.90645,29.680902149999998,17.767484355,15.9994,54.8,1799.0,1744.2,536.0975000000001,577.557,54.8,3.0,16.0,13.0,13.3,3.2399999999999998,16.0,2.0,5.0,3.0,2.7,0.8400000000000001,2.0,66.0,190.0,124.0,98.35,38.82,66.0,1.22,3.44,2.2199999999999998,2.6494999999999997,0.9486000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.65,1.6200000000000003,4.0,0.0,1.0,1.0,0.15,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.45,1.2750000000000001,2.0,0.0,9.0,9.0,1.35,2.2950000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,32.365,23.26,14.43775,6.399299999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,92.55,96.66,12.0,p,O,-0.338381,s,Al,-0.286883,0.05149799999999999,-2.4355413603229414,,3,0.6670832032063166,0.6171005792776718,0.6016155054141484,0.6001919323281267,0.6000095197584842,0.0,2.0,2.65,0.15,0.0,0.4166666666666667,0.5520833333333334,0.03125,0.0,,0.4596271827256514,,0.024105697216547317,0.03468489934420693,0.044997704257325764,0.06338929534931396,0.07379580878912413
167,YxSi12-4.5xAl4.5xO1.5xN16-1.5x,nan,[{'name': 'Hot Pressing'}],Si-Al-O-N,Polycrystalline,2.6,Y0.1Si11.6Al0.5O0.2N15.8,Si11.6 Al0.5 N15.8 Y0.1 O0.2,7.0,39.0,32.0,10.106382978723403,3.5107891957145005,7.0,12.0,87.0,75.0,79.98226950354609,2.3605452442030086,82.0,14.0067,88.90585,74.89915,20.307762209219856,7.121876265781398,14.0067,54.8,1799.0,1744.2,752.5881205673759,782.5716261757458,63.05,3.0,16.0,13.0,14.5177304964539,0.561440571399829,15.0,2.0,5.0,3.0,2.439716312056737,0.498968864745234,2.0,66.0,190.0,124.0,88.72695035460991,20.186610331472256,71.0,1.22,3.44,2.2199999999999998,2.54209219858156,0.5706755193400735,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5496453900709217,0.5252250892812232,3.0,0.0,1.0,1.0,0.0035460992907801418,0.007067048941200141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.553191489361702,0.5212011468236003,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.429078014184397,0.5254011367637441,3.0,0.0,9.0,9.0,0.031914893617021274,0.06360344047080127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,3.4609929078014185,0.5372969166540918,3.0,9.105,32.365,23.26,17.15417553191489,2.8111096650067897,14.76875,0.0,6.437,6.437,3.924517730496454,2.8154056636990092,6.437,0.0,0.0,0.0,0.0,0.0,0.0,12.0,227.0,215.0,206.83333333333331,17.23522458628841,194.0,p,Si,-0.153293,p,Si,-0.153293,0.0,-2.471664608843896,,5,0.6953429628059424,0.6261508763292138,0.5823741647743541,0.5690627820299631,0.5627822248228065,0.0,2.0,2.5496453900709217,0.0035460992907801418,0.0,0.4392523364485981,0.5599688473520249,0.000778816199376947,0.0,,0.23100975676293278,,0.001441486883121461,0.011701884405698625,0.03179152673234243,0.04002919131556287,0.050796580917674236
168,ZnO,['Zinc oxide'],[{'name': 'Sintering'}],Zn-O,Polycrystalline,0.98,Zn1.0O1.0,Zn1 O1,8.0,30.0,22.0,19.0,11.0,8.0,69.0,87.0,18.0,78.0,9.0,69.0,15.9994,65.38,49.380599999999994,40.689699999999995,24.690299999999997,15.9994,54.8,692.68,637.88,373.73999999999995,318.93999999999994,54.8,12.0,16.0,4.0,14.0,2.0,12.0,2.0,4.0,2.0,3.0,1.0,2.0,66.0,122.0,56.0,94.0,28.0,66.0,1.65,3.44,1.79,2.545,0.895,1.65,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,6.0,9.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,9.105,13.96,4.855,11.5325,2.4275,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,103.0,91.0,12.0,p,O,-0.338381,s,Zn,-0.222725,0.11565599999999998,-2.382435728409058,,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,0.0,2.0,2.0,5.0,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.0,,0.37254901960784315,,0.008654372767857132,0.008771658482142841,0.03367175148507316,0.0912950199754788,0.14905791614349365
